"","Language","Model","Type","Direction","Group","Surp","FullSurp","UAS","Pars","Efficiency"
"325","Serbian",4800985670,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",7.63272747121761,7.6327563913392,0.794447592068,0.96558682336348,7.83504154745933
"326","Serbian",7242220656,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",7.5804969311469,7.58051849340818,0.832521246459,0.870701022755998,7.69314826078821
"327","Serbian",9948301601,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",7.65173695068569,7.65175450852863,0.838980169972,0.860649026284474,7.7472122819016
"328","Serbian",8779005273,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",7.57996537589874,7.57998789637182,0.831841359773,0.846514320346519,7.66848315865539
"329","Slovak",2297067531,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",8.87521512643896,13.0121991771664,0.841897604509,0.700558925705261,8.68825253950032
"330","Slovak",7284773621,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",8.92233775664294,13.0210496084519,0.826585251292,0.775552640436064,8.80565662141471
"331","Slovak",8768895670,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",8.86101083007425,12.9997520089317,0.848473461719,0.680527558540615,8.65543730560744
"332","Slovak",7223255144,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",8.93891218654871,12.99632966851,0.809300140911,0.805242342039586,8.85026330993342
"333","Slovak",9639523416,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",8.89076132946812,13.117004196898,0.826867073744,0.742553191313222,8.74423838783453
"334","Slovak",2176339944,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",8.94899082819919,13.0609843140759,0.815406294035,0.815136377348929,8.86922812272821
"335","Slovak",7143867448,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",8.90022463782845,13.0572205044956,0.822451855331,0.735320006370432,8.74552218041604
"336","Slovak",9852185484,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",8.99270981125229,13.1582496615294,0.823015500235,0.771048778359909,8.86448760848697
"337","Slovenian",1131642226,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",7.25899090023801,11.0118712991295,0.835685715599,0.814492200183943,7.34758401039815
"338","Slovenian",25393398,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",7.36013527973207,11.0964467784595,0.805710082295,0.91974927833352,7.54387103009238
"339","Slovenian",3895563551,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",7.23255559198635,10.9220882935621,0.835317916418,0.854311010562537,7.36361104335025
"340","Slovenian",3916390204,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",7.42865251691697,11.227319773834,0.822352995265,0.922772408616904,7.60855967384218
"341","Slovenian",5947007887,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",7.3510080133827,11.1467581713249,0.837156912326,0.81633964458883,7.43224685663326
"342","Slovenian",3369697079,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",7.46227138830056,11.1214082916983,0.842306100869,0.83759686415905,7.55364111362956
"343","Slovenian",6127724000,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",7.34454234622916,11.1184681154499,0.821387522413,0.892237431276508,7.50232554288275
"344","Slovenian",5082521984,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",7.3949911782793,11.1619747131615,0.8056181325,0.901627196459314,7.55711925691069
"345","Spanish",2649189903,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",6.06098465656813,6.97255559472143,0.856913630161,0.662705326354292,6.11759151726561
"346","Spanish",6766058353,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",6.03045221687409,6.93980295464974,0.866629605296,0.636855751077015,6.06426274626369
"347","Spanish",3508122133,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",6.01536261717203,6.93389246952235,0.8588593521,0.674421844731442,6.08824820018627
"348","Spanish",3734231508,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",6.04481061785921,6.99023248570282,0.865138727447,0.640674768135388,6.08100432420868
"349","Spanish",1470278488,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",6.03626414139161,6.95756475758658,0.859996462324,0.663138663810715,6.09577639106316
"350","Spanish",1083174828,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",6.1113631654052,7.03795093014263,0.873351190175,0.622801871432127,6.12302872029681
"351","Spanish",7552240600,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",6.05640561786602,6.98752746496397,0.864405923081,0.65198874846515,6.10275380454457
"352","Spanish",5956794139,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",6.089521956737,7.00942412408066,0.869914590388,0.631806466567667,6.11237622763096
"353","Swedish",6721563583,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",6.89419506032871,9.70370057110364,0.814442606963,0.931488568569592,7.13626412286543
"354","Swedish",5977698508,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",6.77594405536988,9.40505675160551,0.84925581987,0.830910885947678,6.92926053578057
"355","Swedish",513851515,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",6.87901341786184,9.6848618951529,0.797820463893,0.923027037785657,7.11413911386132
"356","Swedish",7609961975,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",6.76170121235234,9.39921038401407,0.845269897808,0.813705678502097,6.8992367696192
"357","Swedish",5945751659,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",6.81259556379663,9.57350883262413,0.810159860917,0.893475055815897,7.02481106323287
"358","Swedish",5300064062,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",6.78107357165148,9.45088263654865,0.841665606581,0.818790967640458,6.92175718212679
"359","Swedish",4683723101,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",6.83348629172333,9.59466756384676,0.818513335878,0.887197220067166,7.03733488261817
"360","Swedish",8794742346,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",6.78842593405171,9.43812994449627,0.852817707671,0.794019702281256,6.9036030429278
"361","Tamil",4192998455,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",9.05324371726867,12.9128835333481,0.644901610018,1.89441577351797,10.0423351190598
"362","Tamil",3390016856,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",9.00910716150656,12.6018159897042,0.643112701252,1.88698074472185,9.99517719007775
"363","Tamil",4037091544,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",9.01852562346484,12.6575347238449,0.575134168157,2.02609482306274,10.1427678841811
"364","Tamil",8711707313,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",9.02653053024374,12.6685211099751,0.660107334526,1.73413970048184,9.85801717770121
"365","Tamil",5111385924,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",9.06632275316924,12.9350650391553,0.602862254025,1.99596995317872,10.155660431031
"366","Tamil",1257984541,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",8.98887538227498,12.6802731413321,0.645796064401,1.76955122086145,9.85953906490892
"367","Tamil",4619391188,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",9.04394743139714,12.8531522392587,0.598389982111,1.91118782876003,10.0507405170175
"368","Tamil",1261619753,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",9.03264960150812,12.7656315204709,0.634168157424,1.87634063492094,10.0057252762783
"369","Telugu",6134024528,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",7.95234867768694,9.74682353078857,0.822736030829,0.943488121492095,8.10060193141034
"370","Telugu",6994226783,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",7.69563444007948,9.26566049890611,0.870905587669,0.882538609881392,7.80860960595292
"371","Telugu",3958802968,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",7.79559237285725,9.3887202753604,0.85549132948,0.916614797073982,7.93264793264551
"372","Telugu",3545160889,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",7.7485163969587,9.31419645538626,0.822736030829,0.876702216319266,7.8503669735821
"373","Telugu",7522954743,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",7.80471903950379,9.43377364212125,0.853564547206,0.879310896630921,7.90355803218434
"374","Telugu",783725394,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",7.7508205473423,9.31828779168427,0.803468208092,0.94885137682935,7.92458986943742
"375","Telugu",3951998013,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",7.80560544479725,9.46625770154849,0.872832369942,0.867785878264146,7.89283077858167
"376","Telugu",4692482080,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",7.93310017632049,9.58976983746279,0.863198458574,0.840561625585391,7.98035178427383
"377","Turkish",4164831056,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",9.03425211885968,11.279919772613,0.576387191396,1.94440471253282,10.0752316195065
"378","Turkish",5509643988,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",8.98281526313567,11.2096064506504,0.648985578098,1.81425011259977,9.89878384942188
"379","Turkish",6350748724,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",9.04219132518441,11.2554142098247,0.574065020777,1.96531489782857,10.1032870904945
"380","Turkish",8151228474,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",8.94936555349812,11.0878169510784,0.660229772672,1.80632903834655,9.86075803649486
"381","Turkish",4730921969,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",9.03252149052051,11.2509729842045,0.543632363725,1.98003127950236,10.1093006209708
"382","Turkish",8813750349,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",8.97695552163264,11.1524785644868,0.639941334637,1.84900488386641,9.92826485333579
"383","Turkish",1035393965,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",9.04585570957869,11.2646769706655,0.579931557077,1.92620346734705,10.0674736059679
"384","Turkish",4031801034,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",8.97421553598656,11.1472030422224,0.641285749206,1.8221159335367,9.8989099159246
"385","Ukrainian",4301405722,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",8.71649239773379,12.7371575706883,0.765982824427,1.08078594905331,8.92562910701372
"386","Ukrainian",6991982342,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",8.8506608658418,12.7600258279815,0.807848282443,0.957605930343839,8.92320070960146
"387","Ukrainian",7364747851,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",8.77322630327534,12.789356712608,0.798067748092,1.0283908042488,8.9242944771966
"388","Ukrainian",6204132549,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",8.85981019175314,12.8218129790894,0.815839694656,0.946013635920204,8.91984280849803
"389","Ukrainian",9861169709,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",8.74489346343323,12.7945021616509,0.781607824427,1.0652808282695,8.9356849453594
"390","Ukrainian",5562899522,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",8.91439729812127,12.8773034493176,0.802480916031,0.994346461834685,9.01730403014382
"391","Ukrainian",1616976759,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",8.73851441205402,12.7628043392684,0.773616412214,1.06860192416534,8.93326489501396
"392","Ukrainian",7044768915,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",8.84917339505064,12.7917061036782,0.799260496183,0.984983974968204,8.94924003051378
"393","Urdu",8194077103,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",5.92448224915138,7.56540524430167,0.798789276449,0.917541235109749,6.24957525934599
"394","Urdu",5145751057,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",5.97154341881757,7.53226486576526,0.825670221966,0.860589953519041,6.23497903045485
"395","Urdu",527124779,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",5.89199763241944,7.41926710455392,0.850317094263,0.750482261129331,6.05328013030683
"396","Urdu",3992706298,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",5.93922803127279,7.68475230014811,0.817238397233,0.803001703962396,6.14830693210791
"397","Urdu",6465959954,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",5.88795575448964,7.41914512727379,0.850389161142,0.737936102869738,6.03709628191041
"398","Urdu",6816960821,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",5.91292965089301,7.60984332399471,0.821850677429,0.810963861560505,6.13260054736422
"399","Urdu",3837218170,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",5.93589718460778,7.43666682791555,0.849956759873,0.749093760242033,6.09140122638904
"400","Urdu",1945516561,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",5.90455107576216,7.56698850811049,0.838642260017,0.787357817503038,6.10145378568898
"401","Vietnamese",8604993053,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",7.53204014706682,9.52888494687089,0.686505120146,1.46478035333226,8.2436164856924
"402","Vietnamese",7168481155,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",7.57451123252404,9.5909323094281,0.739430193653,1.2808372784154,8.09789738768704
"403","Vietnamese",3624577628,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",7.54809041464654,9.62271332395109,0.69542735476,1.43650566007476,8.22978703325665
"404","Vietnamese",3402348407,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",7.60144453291403,9.60899950603944,0.744195478049,1.28318935539035,8.12448943501298
"405","Vietnamese",2356922538,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",7.52994606604407,9.5116638298464,0.689648180067,1.42337437886127,8.20032583830094
"406","Vietnamese",2901261142,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",7.56914981746122,9.56732474463133,0.727364899118,1.30124674543918,8.11348158115428
"407","Vietnamese",9864186953,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",7.53437627146262,9.48704516944471,0.696745412146,1.40756383602607,8.18850248034242
"408","Vietnamese",1171173532,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",7.55578182092439,9.59477246447024,0.744702423198,1.2524917397165,8.05269537854845
